aX,aY,aZ,gX,gY,gZ
0.099,0.971,0.102,7.507,-1.465,-2.319
0.081,0.948,0.105,7.690,-2.197,-2.991
0.061,0.925,0.116,6.470,-2.014,-2.930
0.049,0.911,0.120,4.761,-1.160,-2.258
0.064,0.915,0.109,3.540,-0.488,-1.526
0.075,0.922,0.098,2.625,-0.854,-1.282
0.086,0.936,0.094,2.075,-1.526,-1.404
0.088,0.947,0.099,1.648,-2.014,-1.831
0.091,0.955,0.103,0.854,-2.075,-1.587
0.088,0.951,0.108,0.427,-2.136,-1.465
0.080,0.947,0.115,0.183,-2.075,-0.916
0.083,0.947,0.111,0.244,-1.465,-0.427
0.093,0.949,0.097,0.549,-0.916,-0.427
0.088,0.949,0.097,0.549,-1.221,-0.977
0.089,0.952,0.103,0.610,-1.038,-1.404
0.087,0.954,0.107,0.854,-0.610,-1.831
0.087,0.954,0.111,0.793,-0.305,-2.136
0.081,0.949,0.114,1.343,0.061,-2.075
0.074,0.940,0.118,1.587,0.549,-1.587
0.075,0.939,0.116,1.709,1.221,-1.038
0.099,0.953,0.093,1.770,1.892,-1.099
0.096,0.949,0.087,1.709,1.465,-1.709
0.086,0.952,0.096,1.160,0.732,-2.136
0.086,0.958,0.104,0.488,0.732,-2.075
0.093,0.961,0.105,0.061,1.038,-1.953
0.097,0.960,0.108,0.183,1.160,-1.831
0.102,0.959,0.109,1.038,0.977,-1.221
0.100,0.957,0.108,1.587,0.854,-1.038
0.105,0.957,0.101,1.770,0.854,-1.099
0.107,0.957,0.096,1.892,0.610,-1.221
0.099,0.954,0.099,1.526,0.488,-1.526
0.094,0.954,0.108,1.648,0.366,-1.404
0.092,0.952,0.117,1.770,0.366,-1.404
0.086,0.942,0.120,1.526,0.488,-1.282
0.087,0.940,0.112,1.221,0.977,-1.221
0.099,0.948,0.110,0.854,1.587,-1.160
0.093,0.950,0.107,0.793,1.343,-1.465
0.093,0.955,0.101,0.793,0.854,-1.343
0.097,0.952,0.105,0.732,0.488,-1.343
0.094,0.951,0.116,0.488,-0.061,-1.465
0.092,0.947,0.123,-0.549,-0.549,-1.587
0.099,0.950,0.120,-1.343,-0.427,-1.770
0.094,0.948,0.110,-1.709,-0.366,-1.831
0.089,0.944,0.106,-1.587,-0.488,-1.770
0.095,0.940,0.105,-1.831,-0.183,-1.953
0.094,0.936,0.107,-2.808,0.183,-2.075
0.085,0.938,0.117,-4.211,0.610,-2.075
0.081,0.933,0.124,-5.188,1.404,-2.136
0.081,0.936,0.132,-5.981,2.563,-2.197
0.090,0.938,0.137,-6.897,3.723,-2.197
0.105,0.954,0.135,-7.324,5.371,-2.197
0.120,0.971,0.140,-7.385,6.409,-2.441
0.133,0.989,0.151,-6.714,7.874,-2.625
0.147,1.014,0.155,-5.371,9.644,-2.991
0.161,1.027,0.151,-3.113,10.986,-3.601
0.171,1.042,0.152,-0.610,11.658,-3.418
0.173,1.045,0.161,0.549,11.658,-2.869
0.172,1.040,0.167,0.000,10.559,-0.854
0.189,1.035,0.171,-2.686,7.568,2.319
0.196,1.015,0.197,-6.348,2.380,6.958
0.195,0.996,0.221,-10.071,-5.310,13.245
0.205,0.979,0.252,-10.498,-14.771,19.775
0.211,0.986,0.302,-7.996,-26.001,25.208
0.206,0.987,0.355,-5.066,-37.415,28.381

4.000,3.984,3.618,-544.373,464.844,-32.654
1.621,4.000,0.475,-143.555,105.164,-16.174
-0.643,1.500,0.171,-145.020,6.714,-41.992
0.848,1.139,-0.849,7.751,-21.057,-83.862
1.178,1.244,-0.908,39.063,-38.513,-92.163
0.506,1.321,-0.335,19.348,-77.698,-42.603
0.071,1.211,0.094,20.813,-81.177,-4.395
0.040,1.015,-0.115,54.565,-19.836,15.747
-0.016,0.832,0.004,68.542,15.930,21.240
-0.026,0.682,0.058,60.486,36.133,15.625
0.069,0.575,0.171,36.438,41.626,13.367
0.040,0.641,0.172,14.221,25.391,19.165
-0.094,0.686,0.111,3.418,3.235,29.175
-0.071,0.724,0.075,-1.709,-12.329,30.334
-0.058,0.801,0.086,-2.136,-20.874,23.621
-0.025,0.859,0.098,-1.892,-18.127,11.841
0.053,0.932,0.099,-2.563,-8.911,-1.404
0.101,1.000,0.082,-1.160,-0.732,-10.803
0.118,1.041,0.051,3.845,3.784,-15.137
0.133,1.069,0.037,8.911,4.700,-14.771
0.137,1.096,0.028,11.780,3.723,-11.353
0.140,1.086,0.027,14.526,1.465,-7.141
0.121,1.063,0.040,16.663,-1.160,-2.991
0.109,1.019,0.052,17.151,-2.502,0.610
0.091,0.967,0.065,16.846,-2.563,2.563
0.064,0.927,0.070,15.442,-2.258,3.357
0.057,0.900,0.066,13.245,-1.587,3.113
0.058,0.890,0.069,10.559,-0.916,1.770
0.044,0.884,0.094,7.812,-0.732,0.488
0.030,0.883,0.118,5.493,0.061,-0.427
0.034,0.900,0.114,3.601,1.770,-0.732
0.064,0.925,0.086,2.930,3.540,-1.221
0.087,0.953,0.081,2.869,4.761,-2.014
0.094,0.978,0.091,2.991,5.493,-2.502
0.103,0.983,0.094,4.211,6.042,-2.808
0.099,0.988,0.092,5.859,6.470,-2.686
0.102,0.995,0.088,7.263,6.897,-2.197
0.114,1.000,0.079,8.484,7.019,-1.465
0.130,1.012,0.054,9.949,5.920,-0.549
0.120,0.995,0.032,10.864,3.479,-0.427
0.100,0.977,0.042,10.986,1.099,-0.488
0.079,0.958,0.072,9.888,-0.061,0.122
0.060,0.932,0.096,8.911,-0.061,0.732
0.045,0.914,0.115,7.935,0.610,1.343
0.044,0.908,0.116,7.080,1.709,1.892
0.067,0.920,0.092,6.714,2.380,1.770
0.092,0.931,0.073,6.042,2.014,0.671
0.087,0.945,0.072,4.272,0.916,-0.427
0.091,0.966,0.084,2.930,0.183,-0.671
0.104,0.980,0.096,2.136,-0.061,-0.610
0.106,0.984,0.099,1.526,-0.549,-0.305
0.103,0.989,0.094,1.770,-1.221,0.061
0.092,0.981,0.095,2.991,-1.831,0.000
0.090,0.968,0.096,4.211,-1.770,0.000
0.082,0.954,0.098,5.127,-1.465,-0.183
0.074,0.945,0.103,5.310,-0.916,-0.610
0.077,0.945,0.099,5.005,-0.244,-0.854
0.079,0.951,0.090,4.944,-0.183,-1.099
0.080,0.950,0.087,4.761,-0.488,-1.343
0.074,0.948,0.091,4.272,-0.977,-1.038
0.066,0.938,0.100,3.479,-1.465,-0.427
0.061,0.935,0.103,2.441,-1.221,0.305
0.078,0.949,0.090,1.831,-0.732,0.671
0.091,0.956,0.080,1.404,-0.854,0.488
0.086,0.958,0.076,1.465,-1.526,-0.183
0.078,0.954,0.084,1.099,-2.075,-0.427
0.066,0.945,0.097,0.549,-2.258,-0.061
0.057,0.938,0.111,-0.122,-1.648,0.549
0.048,0.927,0.116,-0.671,-0.610,0.793
0.046,0.927,0.111,-0.916,0.671,0.854
0.067,0.947,0.091,-0.977,2.075,0.549
0.097,0.961,0.068,-0.732,2.319,-0.122
0.093,0.973,0.070,-0.732,0.977,-0.854
0.087,0.979,0.089,-0.732,-0.122,-0.671
0.081,0.969,0.103,-0.488,-0.244,-0.061
0.070,0.958,0.110,-0.061,0.183,0.732
0.072,0.960,0.101,0.427,1.099,1.038
0.100,0.968,0.076,1.099,1.953,0.610
0.097,0.964,0.071,1.465,0.916,-0.427
0.086,0.965,0.085,1.160,-0.061,-0.732
0.078,0.958,0.100,0.977,-0.183,-0.549
0.074,0.951,0.108,0.488,0.244,0.000
0.079,0.956,0.098,0.366,0.671,0.061
0.099,0.962,0.084,0.793,0.793,-0.244
0.101,0.967,0.083,1.343,0.000,-0.854
0.088,0.963,0.097,1.770,-0.671,-1.038
0.078,0.959,0.107,2.258,-0.549,-0.854
0.064,0.945,0.114,2.563,0.244,-0.366
0.057,0.941,0.097,2.258,1.282,0.000
0.076,0.945,0.080,1.953,1.770,0.061
0.084,0.952,0.079,1.282,1.343,-0.183
0.078,0.954,0.093,0.549,0.244,-0.183
0.072,0.953,0.106,0.244,-0.427,-0.061
0.066,0.949,0.113,0.183,-0.305,0.183
0.066,0.950,0.108,0.000,0.244,0.366
0.089,0.966,0.089,0.366,0.732,0.244
0.102,0.978,0.080,0.977,0.000,-0.549
0.097,0.974,0.088,1.465,-0.793,-1.404
0.091,0.971,0.099,1.709,-0.977,-1.282
0.083,0.962,0.110,2.014,-0.549,-0.793
0.080,0.956,0.108,2.075,0.000,-0.305
0.096,0.959,0.088,2.258,0.244,-0.549
0.095,0.956,0.079,2.502,-0.793,-0.977
0.083,0.953,0.085,2.136,-1.648,-1.343
0.079,0.952,0.097,1.709,-1.953,-1.465
0.068,0.947,0.108,1.892,-1.648,-0.916
0.059,0.931,0.113,1.526,-0.793,-0.488
0.060,0.931,0.107,0.977,0.183,-0.122
0.066,0.935,0.092,0.305,0.793,-0.244
0.091,0.950,0.072,-0.244,0.549,-0.671
0.096,0.964,0.076,-0.610,-0.549,-0.793
0.094,0.973,0.091,-0.671,-1.221,-0.610
0.092,0.972,0.102,-0.549,-1.038,-0.305
0.085,0.966,0.106,-0.061,-0.488,0.183
0.087,0.965,0.094,0.671,0.122,0.244
0.100,0.965,0.086,1.465,0.244,-0.183
0.089,0.957,0.090,2.197,-0.244,-0.671
0.077,0.950,0.102,2.563,-0.488,-0.671
0.076,0.942,0.109,2.502,0.000,-0.244

1.878,-0.332,4.000,-475.952,612.915,-82.825
4.000,4.000,2.060,-435.608,469.910,0.793
0.164,3.747,0.017,-89.783,80.261,42.725
-0.397,0.774,0.011,-90.637,-38.086,-10.620
1.148,0.806,-0.856,89.783,-65.796,-78.125
1.234,1.053,-0.542,64.453,-107.178,-103.882
0.459,1.072,-0.224,-44.983,-108.948,-11.353
-0.047,1.075,-0.362,-15.869,-58.777,75.928
-0.045,1.211,-0.152,43.884,-38.635,89.905
-0.059,0.875,-0.014,64.026,-5.432,43.030
-0.057,0.705,-0.082,63.110,37.842,10.742
0.071,0.622,-0.045,53.955,51.819,1.160
0.069,0.728,0.194,24.475,35.950,11.169
0.134,0.796,0.260,-1.221,32.837,12.451
0.215,0.896,0.281,-8.057,19.043,7.202
0.054,0.913,0.227,1.038,-9.277,0.488
0.038,0.860,0.131,10.681,-19.470,-1.038
0.048,0.867,0.072,13.550,-17.273,-2.930
0.049,0.908,0.032,14.709,-11.475,-5.005
0.080,0.950,0.023,14.404,-4.333,-7.263
0.108,0.986,0.024,13.855,2.502,-10.681
0.141,1.016,0.034,14.099,6.287,-11.475
0.165,1.043,0.052,13.916,6.836,-8.545
0.178,1.038,0.059,12.939,5.188,-4.456
0.166,1.005,0.065,12.268,2.136,-0.732
0.146,0.967,0.066,12.207,-0.732,2.258
0.144,0.943,0.054,13.245,-1.831,4.211
0.140,0.922,0.054,13.611,-1.892,4.639
0.124,0.907,0.075,11.230,-0.610,3.235
0.113,0.901,0.103,8.240,1.770,1.404
0.108,0.901,0.129,5.188,4.578,-0.061
0.108,0.914,0.133,3.784,6.958,-1.282
0.135,0.943,0.115,5.066,8.667,-2.502
0.179,0.966,0.070,7.568,9.033,-3.601
0.186,0.971,0.046,8.850,7.751,-4.456
0.170,0.982,0.058,8.972,5.798,-4.639
0.160,0.984,0.076,8.606,5.249,-4.150
0.140,0.978,0.093,8.301,5.981,-2.869
0.125,0.957,0.099,8.179,7.080,-1.160
0.116,0.940,0.099,8.484,7.690,0.122
0.119,0.937,0.090,8.850,7.996,0.732
0.131,0.941,0.062,9.766,7.874,0.244
0.134,0.935,0.048,10.193,6.165,-0.671
0.131,0.940,0.061,9.155,4.883,-0.977
0.135,0.948,0.082,7.263,4.883,-0.732
0.137,0.951,0.107,6.104,5.005,-0.305
0.141,0.955,0.117,6.226,4.700,0.244
0.159,0.959,0.113,7.080,4.272,0.183
0.207,0.984,0.079,7.996,3.479,-0.488
0.203,0.984,0.049,9.216,1.038,-2.319
0.170,0.979,0.052,9.766,-1.770,-3.601
0.156,0.969,0.084,9.521,-2.441,-3.479
0.152,0.957,0.105,9.033,-1.587,-2.502
0.141,0.938,0.124,8.301,-0.671,-1.587
0.126,0.927,0.130,7.507,-0.366,-0.916
0.123,0.917,0.124,7.019,0.183,-1.099
0.131,0.925,0.106,6.775,0.305,-1.465
0.140,0.929,0.089,6.714,-0.610,-2.014
0.133,0.937,0.081,6.470,-2.075,-2.563
0.126,0.938,0.090,6.348,-3.357,-2.441
0.122,0.931,0.116,5.981,-3.418,-1.648
0.117,0.927,0.131,4.150,-2.441,-0.488
0.106,0.922,0.135,2.869,-1.160,0.610
0.094,0.912,0.133,2.686,0.061,0.977
0.085,0.907,0.131,2.747,1.526,1.282
0.100,0.919,0.113,2.869,2.991,1.648
0.158,0.941,0.065,2.747,3.540,1.404
0.157,0.948,0.047,1.404,1.160,0.122
0.137,0.963,0.063,-1.282,-1.709,-0.671
0.139,0.978,0.100,-2.502,-2.075,-0.366
0.156,0.983,0.121,-2.136,-0.793,0.610
0.171,0.979,0.120,-1.404,-0.244,0.916
0.174,0.976,0.113,-0.183,-0.671,0.793
0.166,0.965,0.110,1.099,-1.099,-0.061
0.150,0.957,0.106,2.136,-1.282,-0.671
0.149,0.952,0.100,3.052,-1.038,-1.038
0.135,0.942,0.107,3.845,-1.099,-1.587
0.122,0.931,0.118,4.211,-0.488,-1.526
0.126,0.930,0.120,4.150,1.160,-0.977
0.142,0.937,0.114,4.028,2.563,-0.671
0.150,0.944,0.109,3.967,2.258,-0.916
0.148,0.949,0.100,4.211,1.404,-1.282
0.138,0.937,0.092,3.906,0.427,-1.404
0.135,0.935,0.096,2.991,-0.183,-0.793
0.134,0.936,0.113,1.831,-0.305,0.183
0.133,0.936,0.122,1.099,-0.183,0.671
0.149,0.944,0.120,0.671,-0.061,0.732
0.159,0.950,0.111,1.038,-0.122,0.000
0.157,0.955,0.106,1.526,-0.671,-0.793
0.154,0.962,0.112,2.319,-0.977,-1.160
0.158,0.965,0.120,3.479,-0.854,-1.038
0.156,0.961,0.130,4.272,-0.854,-0.916
0.151,0.961,0.132,5.371,-0.916,-1.038
0.154,0.958,0.121,6.897,-0.977,-1.038
0.148,0.949,0.119,7.751,-1.770,-1.282
0.143,0.944,0.121,7.812,-2.258,-1.221
0.140,0.944,0.127,7.996,-2.319,-0.916
0.134,0.933,0.127,7.935,-2.502,-0.793
0.126,0.921,0.125,7.568,-2.686,-0.793
0.119,0.918,0.125,6.592,-2.563,-0.732
0.118,0.918,0.118,5.188,-1.770,-0.854
0.124,0.923,0.117,3.601,-0.122,-0.793
0.139,0.934,0.114,2.441,1.709,-0.854
0.147,0.942,0.119,1.526,2.014,-1.038
0.155,0.948,0.121,0.793,1.404,-1.160
0.153,0.948,0.123,0.427,0.427,-1.099
0.149,0.953,0.122,0.427,-0.366,-0.977
0.156,0.950,0.117,0.305,-0.549,-0.549
0.153,0.946,0.115,0.000,-0.610,-0.488
0.147,0.947,0.124,-0.122,-0.366,-0.427
0.150,0.940,0.128,-0.183,0.061,-0.305
0.150,0.940,0.128,-0.244,0.427,-0.122
0.155,0.946,0.124,0.183,0.183,-0.183
0.153,0.953,0.124,0.916,-0.061,-0.305
0.147,0.949,0.127,1.709,-0.122,-0.610
0.153,0.950,0.119,2.441,0.366,-0.671
0.153,0.947,0.116,2.502,0.488,-0.610
0.147,0.942,0.122,1.831,0.549,-0.488
0.142,0.937,0.129,1.404,0.305,-0.183

4.000,0.891,4.000,-549.500,567.505,-8.179
2.576,4.000,0.528,-393.188,291.931,70.068
-0.338,2.658,1.212,-82.336,-78.308,51.880
0.451,0.904,-0.001,60.120,-68.542,-29.968
1.204,0.790,-0.898,114.502,-28.015,-64.087
0.587,1.300,-0.822,46.814,-39.734,-7.568
0.108,1.305,-0.172,17.212,-39.185,23.621
0.171,1.077,-0.089,58.472,7.690,14.709
0.161,0.776,0.084,67.749,34.180,-3.235
0.097,0.640,0.412,46.448,36.743,6.104
-0.053,0.663,0.417,37.842,28.992,22.278
-0.113,0.681,0.258,41.199,16.541,28.809
-0.115,0.634,0.114,37.781,-0.854,21.729
-0.114,0.648,0.040,27.710,-13.306,19.287
-0.090,0.753,0.036,16.907,-17.944,20.508
-0.037,0.847,0.092,6.775,-17.883,18.005
0.032,0.894,0.159,-4.639,-15.503,11.536
0.064,0.986,0.211,-16.052,-11.292,4.211
0.097,1.029,0.250,-23.132,-6.470,-3.479
0.131,1.082,0.272,-18.799,-4.639,-4.517
0.166,1.111,0.268,-9.827,-5.371,-4.028
0.170,1.114,0.242,-2.014,-5.310,-2.930
0.146,1.086,0.205,5.188,-5.310,-1.831
0.115,1.036,0.180,10.986,-5.615,-2.197
0.073,0.981,0.163,14.587,-5.554,-2.686
0.041,0.931,0.160,15.625,-5.188,-2.441
0.026,0.906,0.160,14.404,-4.395,-1.160
0.004,0.878,0.174,10.620,-3.662,-1.099
-0.007,0.856,0.190,4.150,-2.502,-1.038
-0.008,0.850,0.204,-0.610,-1.343,-0.122
0.014,0.875,0.197,-4.028,-0.244,0.916
0.049,0.903,0.192,-6.165,1.038,1.099
0.074,0.941,0.183,-7.202,2.258,0.061
0.092,0.970,0.196,-7.263,3.174,-1.038
0.092,0.983,0.205,-5.432,3.906,-2.258
0.110,1.014,0.179,-2.686,4.700,-2.869
0.148,1.020,0.154,0.244,4.395,-3.357
0.117,1.009,0.160,2.075,2.747,-3.845
0.085,0.989,0.175,3.601,1.953,-3.235
0.065,0.954,0.185,4.822,1.953,-1.770
0.037,0.921,0.185,5.737,1.648,-0.732
0.012,0.901,0.160,6.042,1.953,-0.305
0.018,0.891,0.134,5.371,1.892,0.244
0.025,0.895,0.140,2.747,1.465,0.732
0.026,0.900,0.164,-0.366,0.671,1.648
0.038,0.911,0.187,-2.258,0.305,2.686
0.063,0.938,0.192,-3.479,0.366,3.052
0.108,0.982,0.173,-3.357,0.305,2.380
0.110,1.000,0.167,-1.526,-0.977,0.427
0.101,1.001,0.171,1.282,-1.648,-1.282
0.092,0.987,0.184,3.418,-1.221,-1.526
0.081,0.966,0.197,4.517,-0.427,-0.916
0.066,0.948,0.203,4.944,0.244,-0.305
0.061,0.941,0.196,5.615,0.732,-0.427
0.061,0.945,0.175,6.165,0.488,-1.404
0.049,0.943,0.163,6.653,-0.183,-2.502
0.031,0.926,0.169,6.042,-0.671,-2.991
0.021,0.909,0.180,4.822,-0.793,-2.380
0.015,0.902,0.193,3.357,-0.244,-1.038
0.018,0.904,0.198,1.526,0.732,0.061
0.060,0.942,0.171,0.427,1.587,0.122
0.100,0.977,0.137,0.732,0.305,-1.038
0.093,0.986,0.128,1.221,-2.808,-2.869
0.076,0.985,0.148,1.587,-4.456,-3.418
0.073,0.987,0.180,1.953,-3.723,-2.136
0.077,0.972,0.195,2.991,-2.441,-0.793
0.081,0.960,0.190,4.333,-1.892,-0.061
0.070,0.941,0.182,5.676,-2.197,-0.305
0.056,0.927,0.182,5.981,-2.075,-1.038
0.042,0.919,0.185,5.798,-1.587,-1.770
0.031,0.915,0.180,5.676,-1.038,-2.014
0.027,0.911,0.170,5.249,-0.305,-2.136
0.024,0.909,0.180,4.150,0.366,-2.014
0.033,0.914,0.190,2.563,0.977,-1.221
0.049,0.929,0.191,1.343,1.038,-0.427
0.065,0.945,0.181,0.610,0.793,-0.244
0.069,0.953,0.171,0.549,0.061,-0.671
0.070,0.957,0.165,0.488,-0.366,-0.916
0.061,0.952,0.176,0.427,-0.549,-0.977
0.052,0.943,0.191,0.366,-0.244,-0.488
0.047,0.931,0.203,0.366,0.732,0.122
0.053,0.931,0.200,0.305,1.526,0.366
0.068,0.937,0.183,0.427,2.014,-0.122
0.063,0.941,0.173,0.793,1.343,-1.038
0.064,0.944,0.171,0.549,0.427,-1.465
0.068,0.949,0.179,0.305,-0.061,-1.221
0.070,0.951,0.186,-0.244,-0.122,-0.854
0.072,0.953,0.192,-0.244,-0.061,-0.427
0.071,0.950,0.192,0.183,0.061,-0.305
0.068,0.945,0.186,0.610,-0.061,-0.488
0.066,0.941,0.184,0.916,-0.183,-0.671
0.060,0.938,0.185,1.282,0.061,-0.854
0.051,0.927,0.193,1.404,0.366,-1.038
0.044,0.919,0.198,0.977,1.343,-0.671
0.044,0.924,0.195,0.488,2.014,-0.488
0.064,0.937,0.174,0.122,2.319,-0.671
0.077,0.956,0.165,0.000,1.709,-1.343
0.079,0.963,0.173,0.061,0.854,-1.892
0.075,0.959,0.190,0.244,0.427,-1.526
0.071,0.950,0.201,0.671,0.366,-0.549
0.064,0.938,0.201,1.038,0.549,0.183
0.054,0.923,0.200,1.465,1.038,0.366
0.044,0.914,0.201,1.709,1.831,0.122
0.034,0.905,0.196,1.465,2.686,-0.061
0.055,0.922,0.169,0.305,3.235,-0.122
0.078,0.942,0.157,-0.427,2.502,-0.366
0.073,0.948,0.168,-1.404,0.977,-0.732
0.073,0.955,0.184,-2.014,0.488,-0.366
0.078,0.958,0.194,-1.770,0.549,0.366
0.072,0.953,0.197,-1.404,0.732,0.671
0.077,0.960,0.187,-0.549,1.038,0.610
0.091,0.965,0.168,0.366,0.977,-0.244
0.078,0.956,0.166,1.221,0.122,-1.343
0.067,0.945,0.179,1.282,0.061,-1.282
0.066,0.939,0.188,0.793,0.549,-0.610
0.065,0.936,0.191,0.793,0.916,-0.183
0.071,0.939,0.182,0.793,0.671,-0.305
0.067,0.939,0.180,1.160,0.427,-0.610
0.062,0.937,0.186,1.221,0.366,-0.854

4.000,0.266,4.000,-797.729,744.080,15.625
2.643,4.000,0.126,-488.403,318.054,163.818
-0.688,2.820,1.206,-196.716,-110.107,112.610
0.545,0.729,-0.561,44.800,-83.313,-30.701
1.359,1.225,-1.243,191.956,-53.101,-140.015
1.442,1.123,-1.217,156.799,-104.675,-192.566
0.097,0.679,0.697,-48.401,-113.464,-80.383
-0.051,0.890,-0.134,-63.354,58.716,110.779
0.221,1.158,-0.269,39.490,101.807,207.764
0.085,1.075,0.355,48.035,44.128,165.649
-0.048,0.860,0.523,35.400,17.517,61.218
-0.100,0.736,0.209,44.128,15.015,4.211
-0.044,0.707,0.016,47.119,-0.183,-2.502
-0.076,0.739,-0.017,38.452,-24.292,-1.160
-0.156,0.702,0.024,16.479,-31.860,-2.991
-0.110,0.724,-0.031,-1.953,-18.433,0.000
-0.047,0.765,0.052,-13.550,-12.573,3.967
-0.002,0.848,0.154,-22.888,-7.263,3.906
0.052,0.957,0.193,-25.696,3.296,0.610
0.121,1.016,0.208,-19.775,8.423,-2.869
0.162,1.060,0.185,-7.996,5.188,-3.967
0.178,1.078,0.132,3.174,1.160,-4.395
0.172,1.075,0.091,10.742,-2.136,-4.395
0.152,1.060,0.069,15.076,-3.418,-3.784
0.136,1.041,0.078,17.639,-3.662,-2.197
0.136,1.005,0.081,18.494,-2.441,-1.038
0.108,0.961,0.093,17.029,-1.099,-0.549
0.075,0.922,0.110,14.526,0.122,0.061
0.052,0.891,0.121,11.414,1.770,0.854
0.058,0.883,0.124,7.996,3.296,1.282
0.069,0.888,0.115,5.005,3.723,1.099
0.065,0.890,0.110,2.808,3.174,0.244
0.061,0.896,0.124,0.916,3.540,-0.610
0.066,0.910,0.138,-0.732,5.127,-1.038
0.088,0.939,0.139,-1.343,7.263,-1.160
0.134,0.981,0.117,-0.854,8.728,-1.770
0.168,1.004,0.082,0.916,8.240,-3.113
0.153,1.021,0.083,2.625,5.493,-4.150
0.149,1.035,0.089,4.089,4.150,-3.662
0.142,1.022,0.097,6.714,4.028,-2.014
0.120,0.991,0.115,8.606,3.235,0.000
0.098,0.957,0.125,10.132,2.991,1.282
0.099,0.940,0.114,10.742,2.869,1.831
0.098,0.925,0.099,10.620,2.075,1.343
0.093,0.920,0.086,9.827,0.183,0.610
0.073,0.903,0.096,7.935,-1.343,0.000
0.063,0.899,0.119,5.371,-1.343,0.244
0.059,0.908,0.145,3.052,0.061,1.099
0.073,0.920,0.150,2.380,1.709,1.770
0.108,0.940,0.133,2.991,2.686,1.709
0.139,0.967,0.108,3.662,2.014,0.732
0.142,0.984,0.097,4.089,0.244,-0.671
0.135,0.992,0.107,4.211,-1.404,-1.587
0.126,0.992,0.125,4.456,-1.953,-1.648
0.120,0.989,0.137,4.578,-1.465,-1.587
0.120,0.975,0.139,5.371,-1.099,-1.648
0.125,0.976,0.127,6.592,-1.526,-1.892
0.119,0.965,0.118,7.690,-2.197,-2.686
0.104,0.951,0.123,8.667,-2.991,-3.174
0.087,0.931,0.138,8.850,-2.991,-2.808
0.067,0.912,0.150,8.118,-2.014,-1.709
0.067,0.908,0.148,6.958,-0.671,-0.671
0.073,0.910,0.145,5.859,0.122,-0.427
0.086,0.922,0.128,5.005,0.061,-0.732
0.082,0.926,0.122,4.395,0.000,-1.465
0.077,0.929,0.130,3.418,0.427,-1.343
0.088,0.941,0.141,2.625,1.404,-0.671
0.099,0.945,0.140,1.953,2.258,-0.305
0.099,0.950,0.136,1.526,2.502,-0.183
0.113,0.960,0.130,1.465,2.563,-0.244
0.108,0.962,0.126,1.709,2.197,-0.549
0.097,0.957,0.129,2.075,1.709,-0.427
0.108,0.957,0.134,3.052,1.831,-0.488
0.116,0.953,0.143,3.662,1.709,-0.732
0.108,0.946,0.151,3.357,1.404,-0.977
0.102,0.949,0.150,3.296,1.587,-0.977
0.099,0.944,0.143,4.211,1.953,-0.977
0.095,0.936,0.136,4.578,2.319,-0.793
0.108,0.937,0.125,4.028,2.563,-0.854
0.097,0.940,0.132,2.991,2.319,-1.099
0.087,0.942,0.137,2.075,2.197,-0.916
0.093,0.939,0.144,1.587,2.625,-0.427
0.107,0.942,0.144,0.977,2.930,0.061
0.114,0.947,0.144,0.793,2.563,-0.122
0.114,0.953,0.145,0.977,1.953,-0.488
0.115,0.957,0.146,1.343,1.465,-0.671
0.117,0.958,0.145,1.953,1.282,-0.854
0.117,0.962,0.143,2.319,1.282,-1.099
0.111,0.958,0.144,2.380,1.404,-1.282
0.105,0.954,0.147,2.747,1.587,-1.282
0.104,0.950,0.146,3.113,1.709,-1.221
0.101,0.943,0.144,3.418,2.136,-0.916
0.092,0.941,0.143,3.662,2.075,-0.610
0.093,0.936,0.146,3.723,2.258,-0.427
0.094,0.937,0.140,3.418,2.380,-0.366
0.097,0.942,0.136,3.174,2.258,-0.549
0.094,0.942,0.140,2.563,1.953,-0.793
0.102,0.950,0.139,2.258,1.648,-0.916
0.107,0.951,0.143,2.136,1.465,-0.916
0.108,0.953,0.142,2.075,0.977,-0.671
0.108,0.951,0.141,2.014,0.732,-0.488
0.110,0.950,0.138,2.380,0.610,-0.305
0.107,0.945,0.142,2.441,0.183,-0.427
0.116,0.948,0.140,2.502,0.061,-0.488
0.110,0.944,0.144,2.747,-0.305,-0.549
0.107,0.943,0.145,2.930,-0.366,-0.610
0.108,0.943,0.149,2.930,-0.122,-0.671
0.108,0.941,0.148,3.113,-0.061,-0.854
0.106,0.938,0.147,2.930,0.122,-0.793
0.105,0.939,0.150,2.502,0.244,-0.671
0.104,0.939,0.147,1.831,0.305,-0.549
0.100,0.936,0.145,1.526,0.427,-0.671
0.098,0.938,0.146,1.221,0.610,-0.549
0.099,0.941,0.148,0.732,0.671,-0.732
0.104,0.943,0.151,0.732,0.854,-0.549
0.109,0.947,0.147,1.038,1.160,-0.549
0.109,0.949,0.145,1.160,1.099,-0.671
0.108,0.949,0.146,1.221,1.038,-0.549
0.110,0.951,0.148,1.221,1.160,-0.244

3.959,3.683,2.539,-498.779,262.634,27.527
-0.473,3.877,0.935,-208.374,-10.864,124.817
0.006,1.515,0.198,-69.092,-33.997,35.522
1.195,1.045,-0.882,52.673,24.841,-88.806
1.091,1.284,-1.086,29.968,25.574,-108.521
0.439,1.353,-0.575,-6.958,-2.808,-32.898
0.186,1.222,-0.047,2.014,-14.099,4.089
0.216,1.005,0.108,53.894,-6.348,-0.305
