aX,aY,aZ,gX,gY,gZ
-0.215,0.890,-0.121,-22.766,0.122,9.216
-0.207,0.902,-0.142,-19.592,0.244,7.629
-0.216,0.910,-0.165,-15.625,0.366,6.287
-0.213,0.928,-0.181,-13.916,1.465,5.554
-0.220,0.941,-0.182,-12.695,3.113,5.005
-0.220,0.951,-0.175,-11.841,5.310,4.150
-0.220,0.954,-0.164,-10.315,7.446,3.540
-0.219,0.948,-0.146,-7.690,8.484,2.991
-0.210,0.931,-0.129,-4.883,8.240,2.197
-0.204,0.900,-0.112,-1.892,6.714,0.977
-0.210,0.865,-0.095,0.549,3.906,-0.549
-0.219,0.838,-0.078,1.465,2.136,-0.549
-0.222,0.834,-0.068,0.183,2.197,1.404
-0.214,0.840,-0.064,-1.587,2.502,2.930
-0.211,0.835,-0.068,-2.258,1.892,3.296
-0.219,0.833,-0.069,-2.502,0.732,2.563
-0.218,0.844,-0.083,-2.808,-0.366,1.648
-0.217,0.853,-0.094,-2.686,-1.099,0.366
-0.219,0.877,-0.101,-2.930,-0.977,-0.183
-0.222,0.902,-0.106,-3.296,0.122,-0.427
-0.214,0.927,-0.108,-2.747,1.648,-0.793
-0.217,0.935,-0.106,-1.526,3.357,-1.343
-0.216,0.938,-0.107,-0.366,5.066,-1.648
-0.212,0.938,-0.101,1.709,5.249,-1.648
-0.210,0.929,-0.090,4.028,5.249,-1.343
-0.209,0.926,-0.082,4.944,5.249,-0.671
-0.208,0.919,-0.075,3.906,5.615,-0.061
-0.208,0.917,-0.073,2.869,5.554,-0.122
-0.209,0.916,-0.077,1.831,4.822,-0.549
-0.208,0.927,-0.081,1.831,3.540,-0.916
-0.203,0.931,-0.089,2.441,2.197,-1.282
-0.200,0.929,-0.106,3.479,0.977,-1.282
-0.210,0.921,-0.115,3.967,-0.244,-0.854
-0.227,0.922,-0.113,2.136,-0.427,0.488
-0.240,0.922,-0.119,-0.671,0.366,1.831
-0.241,0.935,-0.117,-2.930,1.221,2.502
-0.243,0.936,-0.120,-3.906,2.014,2.014
-0.241,0.948,-0.116,-3.418,2.747,0.610
-0.239,0.944,-0.120,-2.258,3.540,-0.671
-0.239,0.939,-0.115,-1.587,4.333,-1.343
-0.234,0.937,-0.115,-1.770,4.761,-1.770
-0.233,0.936,-0.124,-2.502,4.395,-1.953
-0.233,0.950,-0.128,-3.235,3.723,-1.831
-0.231,0.961,-0.137,-3.540,3.296,-1.465
-0.235,0.967,-0.145,-2.747,2.686,-0.732
-0.236,0.970,-0.148,-1.648,2.625,-0.061
-0.236,0.978,-0.148,-1.038,2.747,0.305
-0.237,0.978,-0.148,-0.732,2.991,0.061
-0.236,0.975,-0.143,-0.183,3.235,-0.244
-0.238,0.978,-0.138,0.305,3.052,-0.183
-0.239,0.984,-0.142,0.183,2.991,0.183
-0.236,0.980,-0.129,-0.061,2.686,0.244
-0.245,0.975,-0.130,-0.549,2.563,0.183
-0.235,0.974,-0.128,-1.404,2.563,0.122
-0.237,0.965,-0.128,-1.709,2.258,0.244
-0.239,0.959,-0.128,-1.709,1.526,0.610
-0.239,0.951,-0.131,-1.831,1.587,1.221
-0.237,0.943,-0.139,-1.343,1.648,1.770
-0.237,0.944,-0.145,-1.282,1.892,2.014
-0.237,0.949,-0.147,-1.953,2.197,1.587
-0.230,0.964,-0.151,-2.136,3.174,1.160
-0.222,0.972,-0.152,-1.526,4.089,0.610
-0.218,0.969,-0.150,-0.305,4.578,-0.183
-0.211,0.966,-0.149,0.427,4.761,-0.061
-0.207,0.963,-0.144,0.916,4.150,0.671
-0.212,0.953,-0.135,2.441,2.930,1.465
-0.219,0.935,-0.134,4.089,2.197,2.441
-0.217,0.923,-0.136,3.845,2.136,3.113
-0.213,0.918,-0.131,2.197,2.075,3.174
-0.210,0.911,-0.128,0.244,2.197,2.441
-0.204,0.917,-0.126,-1.709,2.747,1.892
-0.200,0.916,-0.126,-2.747,3.113,1.831
-0.210,0.917,-0.125,-3.296,2.991,1.709
-0.215,0.925,-0.121,-3.113,2.625,1.526
-0.218,0.931,-0.118,-1.709,2.197,1.099
-0.224,0.932,-0.116,0.122,2.197,0.610

2.806,0.344,0.361,-156.250,-71.106,-82.153
3.427,1.013,0.293,-74.463,-108.765,-64.880
3.753,1.802,0.163,53.345,-139.038,-72.571
3.361,2.673,-0.008,205.444,-147.217,-118.774
2.916,2.968,-0.219,354.919,-129.150,-194.580
2.027,2.550,-0.607,443.237,-107.788,-256.958
1.313,2.083,-1.223,390.381,-101.685,-263.367
0.848,2.608,-1.578,202.637,-111.694,-191.101
-0.274,2.055,-1.736,-33.630,-99.976,-80.505
-0.371,2.206,-1.720,-262.817,-52.856,65.247
-0.227,2.309,-1.448,-377.380,16.602,198.303
0.074,2.151,-1.310,-363.708,75.378,260.254
0.025,2.070,-0.588,-270.752,91.675,256.531
0.187,1.444,-0.539,-151.917,100.647,179.077
-0.011,0.827,-0.307,-11.841,78.003,109.985
-0.080,0.402,-0.244,75.989,60.669,59.753
-0.151,0.292,-0.161,96.985,38.635,30.334
-0.212,0.442,0.021,86.548,27.588,14.893
-0.174,0.542,0.246,75.745,32.227,1.648
-0.131,0.632,0.286,56.580,42.236,-10.803
-0.051,0.641,0.256,41.504,45.532,-22.156
-0.040,0.708,0.287,29.358,37.292,-30.334
-0.018,0.794,0.250,20.203,24.536,-37.292
-0.031,0.880,0.178,17.029,8.484,-42.236
-0.028,0.968,0.091,19.287,-6.592,-43.945
-0.020,1.045,-0.004,24.048,-19.226,-42.480
-0.028,1.101,-0.108,27.405,-28.809,-38.269
-0.042,1.117,-0.210,29.419,-33.020,-31.860
-0.056,1.113,-0.284,29.419,-31.067,-22.949
-0.067,1.113,-0.311,25.024,-23.376,-12.146
-0.088,1.122,-0.316,15.564,-11.902,-1.770
-0.074,1.095,-0.298,8.545,0.122,6.409
-0.071,1.058,-0.247,5.005,9.888,11.841
-0.077,1.053,-0.182,4.272,16.541,13.977
-0.065,1.038,-0.131,8.484,21.118,12.512
-0.063,1.006,-0.095,17.334,22.583,7.812
-0.073,0.972,-0.067,26.794,20.874,2.136
-0.066,0.961,-0.052,31.616,16.479,-2.441
-0.077,0.957,-0.035,32.410,10.864,-5.066
-0.080,0.929,-0.037,31.128,5.615,-6.042
-0.084,0.896,-0.053,26.733,1.221,-4.822
-0.091,0.881,-0.067,19.531,-2.441,-2.075
-0.097,0.872,-0.086,11.047,-4.822,1.892
-0.116,0.882,-0.116,2.625,-6.104,6.226
-0.129,0.898,-0.149,-3.113,-5.981,9.094
-0.133,0.922,-0.179,-5.066,-5.371,9.460
-0.137,0.951,-0.196,-4.578,-4.822,7.690
-0.139,0.960,-0.201,-1.831,-3.052,4.822
-0.140,0.960,-0.207,1.282,-0.488,2.258
-0.143,0.957,-0.208,2.380,1.892,0.732
-0.152,0.959,-0.198,2.319,3.723,-0.183
-0.152,0.971,-0.181,2.441,5.371,-0.671
-0.143,0.974,-0.166,2.625,6.653,-0.427
-0.135,0.973,-0.148,1.953,6.897,0.427
-0.117,0.950,-0.147,0.854,6.409,1.648
-0.139,0.913,-0.130,-0.305,4.211,3.540
-0.148,0.902,-0.125,-3.174,4.272,6.653
-0.144,0.899,-0.125,-7.507,4.883,9.644
-0.143,0.895,-0.126,-10.986,5.188,10.742
-0.147,0.898,-0.127,-13.184,4.517,10.071
-0.169,0.892,-0.128,-14.099,3.418,8.606
-0.178,0.899,-0.131,-14.038,3.296,7.141
-0.181,0.922,-0.123,-12.451,3.174,5.920
-0.178,0.943,-0.117,-9.033,2.991,3.967
-0.168,0.951,-0.118,-3.906,2.747,0.977
-0.158,0.948,-0.115,0.854,1.892,-2.258
-0.158,0.936,-0.104,4.089,0.732,-4.028
-0.150,0.949,-0.098,4.944,0.366,-4.150
-0.133,0.964,-0.093,4.883,0.183,-3.906
-0.122,0.965,-0.096,5.310,-0.244,-3.662
-0.124,0.962,-0.100,5.005,-0.610,-2.563
-0.129,0.960,-0.101,3.723,-1.038,-0.366
-0.134,0.956,-0.107,1.587,-1.282,1.892
-0.144,0.950,-0.108,-0.183,-1.465,3.906
-0.149,0.947,-0.117,-2.380,-1.404,4.822
-0.147,0.944,-0.127,-4.944,-1.465,5.066
-0.153,0.951,-0.130,-7.080,-2.319,4.639
-0.149,0.950,-0.128,-8.240,-3.357,3.784
-0.159,0.956,-0.143,-7.751,-4.333,3.113
-0.160,0.950,-0.153,-5.859,-5.005,2.258
-0.167,0.959,-0.162,-4.456,-5.005,2.014
-0.165,0.977,-0.169,-3.174,-4.333,1.831
-0.165,0.984,-0.177,-1.160,-3.418,1.282
-0.166,0.978,-0.189,1.282,-2.869,0.854
-0.165,0.981,-0.189,3.418,-2.380,0.427
-0.163,0.976,-0.193,4.639,-2.075,-0.122
-0.160,0.969,-0.191,5.432,-2.014,-0.671
-0.166,0.965,-0.195,5.798,-2.014,-1.038
-0.168,0.968,-0.188,5.554,-2.136,-0.854
-0.168,0.974,-0.188,5.005,-1.953,-0.854
-0.165,0.974,-0.193,4.883,-1.343,-1.038
-0.167,0.964,-0.199,5.127,-0.854,-0.854
-0.171,0.962,-0.199,4.761,-0.427,-0.916
-0.180,0.969,-0.201,4.639,-0.061,-1.038
-0.180,0.975,-0.204,5.615,0.427,-1.709
-0.190,0.968,-0.197,7.935,1.404,-2.380
-0.192,0.969,-0.195,9.033,3.357,-2.319
-0.178,0.974,-0.192,8.545,5.310,-2.136
-0.173,0.982,-0.186,8.850,6.409,-2.441
-0.163,0.986,-0.185,9.949,6.714,-3.113
-0.165,0.981,-0.186,11.780,6.531,-3.540
-0.158,0.967,-0.183,12.939,6.592,-3.357
-0.157,0.955,-0.169,12.878,6.470,-2.319
-0.149,0.949,-0.160,11.841,6.653,-1.099
-0.136,0.938,-0.147,11.414,6.775,-0.549
-0.132,0.917,-0.133,11.841,5.981,-0.610
-0.132,0.894,-0.118,12.085,5.432,-0.549
-0.140,0.877,-0.099,10.925,5.310,0.183
-0.138,0.879,-0.087,7.874,5.920,1.099
-0.141,0.880,-0.069,4.150,6.714,0.916
-0.139,0.882,-0.065,0.488,6.409,-0.183
-0.136,0.891,-0.066,-2.014,5.676,-1.221
-0.141,0.905,-0.068,-3.113,4.089,-1.892
-0.136,0.923,-0.072,-3.845,2.686,-2.258
-0.133,0.939,-0.083,-4.395,1.526,-2.136
-0.133,0.948,-0.093,-4.517,0.671,-1.770
-0.128,0.955,-0.102,-4.700,-0.244,-1.343
-0.136,0.953,-0.107,-4.456,-0.977,-0.549
-0.145,0.954,-0.104,-3.906,-1.343,0.305

3.550,0.904,0.751,-1.160,9.277,-188.049
4.000,1.858,0.728,105.591,14.709,-193.970
4.000,2.901,0.677,231.812,17.090,-223.267
3.656,3.228,0.469,346.008,3.784,-266.479
2.482,2.732,0.206,414.124,-16.846,-286.438
1.747,1.759,-0.289,331.055,-43.274,-263.672
1.208,2.070,-0.826,121.582,-91.919,-173.767
0.528,2.650,-0.948,-122.986,-120.422,-62.622
0.214,2.531,-1.139,-303.467,-101.990,27.466
0.072,2.254,-1.376,-393.311,-54.199,104.187
-0.288,2.303,-0.891,-367.432,-12.024,170.532
-0.054,1.932,-0.842,-267.090,35.645,178.772
0.016,1.311,-0.468,-119.995,58.716,144.714
-0.061,0.637,-0.317,17.456,53.955,98.572
-0.063,0.256,-0.173,98.572,47.424,57.007
-0.090,0.162,0.076,126.648,40.527,26.917
-0.232,0.232,0.348,129.333,42.847,2.869
-0.178,0.187,0.453,115.234,54.382,-23.254
-0.020,0.293,0.498,84.045,57.861,-46.387
0.085,0.523,0.527,52.185,47.485,-66.467
0.145,0.699,0.434,26.611,30.396,-83.252
0.125,0.879,0.285,5.493,8.728,-89.783
0.087,1.063,0.099,-10.010,-8.240,-83.679
0.070,1.219,-0.093,-24.353,-20.142,-66.772
0.054,1.341,-0.245,-33.875,-26.550,-45.044
0.019,1.401,-0.340,-32.715,-26.184,-23.071
-0.011,1.399,-0.380,-23.743,-18.799,-4.578
-0.033,1.344,-0.362,-10.925,-5.798,9.644
-0.046,1.241,-0.287,3.052,7.812,18.616
-0.045,1.140,-0.189,15.747,20.813,21.851
-0.028,1.039,-0.072,27.161,31.860,20.569
-0.002,0.956,0.016,35.522,39.001,14.709
0.035,0.888,0.092,40.405,40.894,5.981
-0.029,0.861,0.180,41.809,36.682,-1.953
0.008,0.862,0.197,36.011,31.555,-6.653
0.005,0.876,0.182,26.978,25.391,-8.545
0.010,0.912,0.150,15.625,17.517,-7.751
0.000,0.937,0.106,3.723,9.827,-5.798
-0.013,0.954,0.054,-5.798,3.662,-3.357
-0.043,0.952,-0.002,-13.123,-0.183,0.000
-0.068,0.969,-0.048,-18.860,-1.709,3.784
-0.071,1.003,-0.089,-22.034,-0.427,5.615
-0.070,1.011,-0.110,-19.714,1.160,4.639
-0.084,1.010,-0.117,-12.756,2.930,1.709
-0.073,1.014,-0.130,-4.150,6.165,-1.221
-0.078,1.008,-0.137,5.676,9.460,-3.723
-0.081,1.001,-0.141,12.878,13.000,-5.371
-0.067,1.002,-0.134,16.052,15.503,-6.226
-0.066,1.003,-0.112,17.212,16.724,-6.226
-0.072,1.002,-0.089,17.517,16.968,-5.676
-0.069,0.988,-0.074,16.663,15.808,-4.517
-0.074,0.978,-0.047,14.587,14.832,-2.747
-0.076,0.965,-0.042,11.536,13.489,-0.122
-0.075,0.967,-0.029,6.775,11.658,3.174
-0.070,0.966,-0.017,2.075,10.498,5.676
-0.048,0.949,-0.024,-1.648,9.216,7.019
-0.095,0.940,-0.020,-4.578,7.507,7.812
-0.074,0.936,-0.027,-7.141,6.714,7.812
-0.080,0.935,-0.033,-7.507,4.700,6.470
-0.083,0.942,-0.039,-6.897,2.869,4.089
-0.081,0.943,-0.048,-5.371,1.892,1.343
-0.086,0.940,-0.043,-4.150,1.892,-0.793
-0.090,0.941,-0.044,-3.845,2.747,-1.709
-0.081,0.962,-0.040,-4.150,4.517,-1.648
-0.079,0.975,-0.039,-3.723,5.798,-2.014
-0.072,1.002,-0.037,-2.197,6.165,-2.808
-0.062,1.020,-0.038,0.549,5.615,-3.357
-0.056,1.020,-0.043,4.456,4.517,-3.052
-0.059,1.005,-0.058,7.568,3.479,-1.526
-0.058,1.002,-0.071,6.714,2.502,1.099
-0.067,0.998,-0.073,3.723,1.648,3.601
-0.081,0.998,-0.068,0.061,1.648,5.981
-0.082,0.993,-0.057,-3.418,2.258,7.935
-0.083,0.974,-0.057,-5.066,3.296,8.301
-0.095,0.965,-0.039,-5.676,3.601,8.545
-0.097,0.966,-0.029,-5.920,4.211,9.033
-0.086,0.969,-0.020,-5.432,5.310,8.606
-0.073,0.965,-0.029,-3.174,5.005,7.202
-0.072,0.956,-0.038,-0.305,3.540,5.676
-0.082,0.965,-0.038,2.258,2.075,4.822
-0.079,0.976,-0.054,4.883,1.038,4.272
-0.078,0.975,-0.068,7.690,0.000,3.418
-0.077,0.958,-0.088,9.033,-0.366,2.625
-0.082,0.948,-0.096,7.446,-0.122,2.563
-0.081,0.946,-0.088,4.089,0.610,3.418
-0.081,0.959,-0.085,0.122,2.563,4.272
-0.082,0.961,-0.081,-2.197,4.761,5.066
-0.087,0.963,-0.078,-3.418,6.287,5.676
-0.073,0.970,-0.071,-4.456,7.507,5.920
-0.082,0.969,-0.061,-5.066,8.057,5.859
-0.078,0.977,-0.062,-5.310,8.423,5.798
-0.093,0.992,-0.055,-4.333,7.996,5.981
-0.049,1.001,-0.074,-2.075,7.751,5.554
-0.132,0.995,-0.036,0.854,5.920,5.554
-0.080,0.978,-0.060,1.953,7.202,5.249
-0.101,0.963,-0.037,3.357,6.775,5.188
-0.100,0.957,-0.028,4.456,5.737,4.761
-0.097,0.950,-0.021,6.287,4.761,4.150
-0.093,0.939,-0.018,7.507,4.883,3.662
-0.089,0.935,-0.020,6.836,5.737,3.601
-0.076,0.929,-0.036,4.700,6.775,3.601
-0.075,0.925,-0.041,1.526,6.470,3.479
-0.082,0.925,-0.048,-2.136,6.042,2.747
-0.092,0.936,-0.049,-5.371,5.310,2.380
-0.094,0.962,-0.043,-7.202,5.432,2.014
-0.089,0.977,-0.039,-6.104,6.042,1.221
-0.079,0.977,-0.043,-2.625,6.287,-0.366
-0.072,0.975,-0.047,1.282,5.066,-2.075
-0.075,0.973,-0.048,5.127,2.991,-3.601
-0.090,0.965,-0.043,8.606,0.305,-4.700
-0.086,0.962,-0.035,10.681,-0.977,-5.615
-0.094,0.960,-0.030,11.475,-0.793,-5.432
-0.084,0.961,-0.029,10.376,0.549,-4.578
-0.078,0.963,-0.027,8.423,2.014,-3.784
-0.075,0.963,-0.032,5.981,2.808,-3.052
-0.072,0.958,-0.037,3.662,3.052,-2.014
-0.073,0.967,-0.044,1.160,3.113,-0.671
-0.075,0.973,-0.048,-1.038,3.540,0.427
-0.075,0.976,-0.056,-2.686,4.517,0.916

3.167,0.640,0.393,-154.785,-30.273,-162.048
3.549,1.594,0.339,-69.885,-89.539,-125.549
3.612,2.593,0.261,56.091,-119.690,-122.375
3.352,3.283,0.172,216.370,-129.333,-148.499
2.582,3.221,0.059,360.413,-122.437,-189.636
1.669,2.317,-0.154,417.542,-99.304,-212.708
1.019,1.482,-0.602,315.308,-81.116,-184.448
0.812,1.312,-1.387,66.467,-89.966,-112.610
0.278,2.315,-0.930,-169.617,-142.273,-0.916
0.093,2.735,-1.197,-333.191,-135.193,47.058
-0.064,2.358,-1.177,-383.362,-92.468,78.674
-0.333,1.910,-1.202,-348.694,-54.688,115.967
-0.359,1.734,-1.126,-289.246,-9.460,139.587
-0.351,1.472,-0.893,-202.026,27.161,138.672
-0.232,1.083,-0.691,-106.628,55.359,112.244
-0.168,0.674,-0.529,-26.978,66.956,80.688
-0.160,0.464,-0.339,27.588,64.758,53.711
-0.180,0.428,-0.047,57.922,60.242,29.236
-0.234,0.580,0.209,78.064,64.087,5.981
-0.145,0.577,0.308,99.915,70.801,-21.851
-0.047,0.487,0.308,114.502,66.467,-46.936
0.009,0.594,0.301,112.122,49.011,-61.584
0.004,0.744,0.268,98.877,24.597,-71.045
-0.014,0.881,0.183,79.224,0.122,-76.965
-0.036,1.003,0.089,55.359,-18.433,-76.294
-0.072,1.091,-0.017,30.273,-27.283,-66.345
-0.062,1.153,-0.148,2.014,-28.625,-48.218
-0.081,1.167,-0.255,-20.874,-25.452,-25.208
-0.107,1.175,-0.333,-33.813,-20.203,-1.709
-0.116,1.206,-0.353,-39.185,-13.306,13.245
-0.150,1.180,-0.328,-30.884,-5.493,18.616
-0.154,1.077,-0.286,-14.221,5.127,16.663
-0.155,1.007,-0.225,4.211,13.794,14.099
-0.129,0.954,-0.164,20.569,22.644,9.399
-0.116,0.915,-0.100,34.424,28.015,2.380
-0.118,0.862,-0.037,41.321,30.334,-5.005
-0.109,0.834,0.003,40.466,30.212,-11.047
-0.107,0.826,0.024,34.912,27.161,-15.381
-0.111,0.850,0.023,26.978,22.766,-17.273
-0.110,0.877,-0.001,17.517,17.700,-16.602
-0.110,0.893,-0.027,7.629,11.719,-14.160
-0.132,0.915,-0.051,-1.892,6.531,-9.766
-0.138,0.942,-0.086,-9.155,3.235,-4.883
-0.142,0.949,-0.124,-13.367,1.282,-0.793
-0.158,0.958,-0.151,-15.869,0.305,2.502
-0.172,0.973,-0.176,-17.639,1.404,4.639
-0.177,0.979,-0.198,-16.785,4.089,5.188
-0.177,0.970,-0.209,-13.733,7.324,4.517
-0.169,0.958,-0.203,-10.376,10.925,3.296
-0.172,0.942,-0.189,-8.118,14.099,2.197
-0.162,0.927,-0.178,-6.348,16.724,0.977
-0.156,0.923,-0.157,-4.944,17.517,-0.488
-0.150,0.940,-0.139,-3.418,15.991,-2.319
-0.148,0.943,-0.127,-0.854,13.245,-4.150
-0.148,0.932,-0.120,2.686,10.376,-5.737
-0.146,0.924,-0.124,5.615,7.202,-6.958
-0.145,0.907,-0.130,7.751,4.028,-7.751
-0.149,0.908,-0.134,9.033,1.648,-7.996
-0.154,0.921,-0.139,9.033,1.465,-7.446
-0.152,0.923,-0.151,7.751,2.869,-6.653
-0.149,0.930,-0.154,5.554,3.967,-5.676
-0.148,0.946,-0.153,2.808,4.944,-4.395
-0.154,0.950,-0.148,-0.427,5.859,-2.930
-0.157,0.972,-0.142,-2.808,6.958,-1.526
-0.156,0.990,-0.133,-3.601,7.874,-1.099
-0.145,0.995,-0.137,-2.319,8.423,-1.953
-0.142,0.980,-0.129,-0.488,7.996,-3.113
-0.142,0.976,-0.122,-0.244,7.324,-3.296
-0.135,0.986,-0.115,-1.282,6.531,-2.869
-0.132,0.979,-0.113,-2.136,5.432,-3.235
-0.137,0.970,-0.110,-2.930,4.028,-3.418
-0.141,0.972,-0.105,-3.052,2.563,-2.930
-0.142,0.978,-0.105,-1.709,1.404,-1.892
-0.136,0.966,-0.113,0.244,0.305,-1.221
-0.161,0.948,-0.132,1.770,-0.610,-0.488
-0.155,0.969,-0.121,0.244,0.366,0.488
-0.161,0.981,-0.131,-0.793,1.282,1.221
-0.163,0.986,-0.136,-0.916,2.625,1.587
-0.153,0.988,-0.146,-0.732,3.784,2.136
-0.157,0.987,-0.146,-0.061,3.662,2.869
-0.153,0.982,-0.149,0.977,3.418,3.357
-0.148,0.968,-0.147,2.136,2.441,3.235
-0.147,0.952,-0.150,3.113,1.343,2.869
-0.145,0.934,-0.148,3.235,0.366,2.502
-0.141,0.935,-0.140,1.648,0.061,1.831
-0.139,0.941,-0.138,-0.183,-0.183,0.916
-0.140,0.943,-0.135,-0.671,-0.793,0.122
-0.136,0.945,-0.139,-0.061,-1.831,-0.671
-0.132,0.935,-0.148,0.671,-3.113,-1.221
-0.141,0.937,-0.150,0.977,-4.028,-1.282
-0.142,0.944,-0.159,-0.183,-3.540,-0.549
-0.150,0.956,-0.154,-1.587,-2.930,0.427
-0.155,0.970,-0.155,-2.319,-2.197,0.793
-0.160,0.984,-0.151,-1.221,-1.709,0.488
-0.161,0.979,-0.156,1.831,-1.587,-0.427
-0.161,0.961,-0.160,5.371,-1.465,-1.465
-0.167,0.960,-0.170,7.385,-1.282,-1.770
-0.162,0.979,-0.179,6.348,0.000,-1.892
-0.152,0.990,-0.174,4.089,1.465,-2.136
-0.152,1.000,-0.161,2.319,2.563,-1.770
-0.147,0.999,-0.161,1.465,3.235,-0.488
-0.144,0.981,-0.158,1.953,3.845,0.854
-0.145,0.957,-0.158,2.380,2.930,1.587
-0.156,0.942,-0.154,2.380,1.404,2.197
-0.156,0.939,-0.156,1.587,0.610,1.892
-0.158,0.940,-0.149,2.258,0.000,1.099
-0.155,0.953,-0.144,3.235,0.183,0.549
-0.152,0.965,-0.150,3.235,1.038,0.793
-0.149,0.963,-0.154,3.906,1.587,1.160
-0.155,0.960,-0.155,4.395,1.709,1.831
-0.152,0.961,-0.153,4.578,1.770,2.319
-0.152,0.963,-0.148,3.906,1.465,2.380
-0.152,0.975,-0.149,3.174,2.014,2.625
-0.147,0.967,-0.153,2.930,3.479,2.991
-0.150,0.962,-0.158,3.601,4.761,3.357
-0.149,0.959,-0.156,3.540,6.592,3.723
-0.145,0.966,-0.157,1.160,6.958,4.639
-0.152,0.975,-0.159,0.854,6.653,5.188
-0.149,0.973,-0.165,1.709,6.226,4.761

-1.588,-0.587,0.190,-16.296,-31.067,-86.853
-1.603,-0.614,0.217,-25.330,-29.358,-102.112
-1.608,-0.592,0.194,-36.438,-28.503,-120.667
-1.617,-0.566,0.193,-46.021,-27.283,-141.357
-1.615,-0.512,0.198,-54.993,-24.719,-162.659
-1.610,-0.486,0.187,-61.035,-20.142,-182.312
-1.572,-0.444,0.175,-65.491,-14.893,-198.425
-1.523,-0.408,0.147,-68.481,-9.705,-210.388
-1.462,-0.382,0.132,-71.960,-5.615,-219.666
-1.393,-0.366,0.136,-77.026,-2.502,-225.830
-1.298,-0.317,0.124,-88.562,-0.122,-232.117
-1.160,-0.254,0.128,-100.708,0.305,-239.807
-1.057,-0.226,0.149,-104.797,-3.113,-247.437
-0.933,-0.187,0.140,-108.459,-6.531,-255.432
-0.760,-0.146,0.127,-106.323,-11.353,-259.949
-0.571,-0.120,0.103,-95.337,-19.165,-260.315
-0.312,-0.125,0.076,-84.412,-27.161,-258.118
0.041,-0.136,0.062,-77.759,-35.645,-252.625
0.428,-0.203,0.095,-76.294,-46.570,-242.432
1.002,-0.242,0.130,-87.463,-59.326,-228.333
1.788,-0.090,0.152,-95.825,-78.918,-204.895
2.586,0.307,0.235,-81.116,-100.525,-174.011
3.149,1.337,0.276,-28.381,-107.605,-149.231
3.568,2.509,0.238,74.890,-93.994,-153.992
3.417,3.011,0.250,209.900,-72.998,-190.735
2.556,3.198,0.184,325.256,-41.321,-229.370
1.782,2.568,-0.003,356.506,-5.249,-241.943
1.202,1.917,-0.296,265.015,13.550,-211.365
0.638,1.754,-0.548,87.158,-1.587,-137.878
0.435,1.846,-0.935,-120.239,-25.818,-55.176
-0.145,2.429,-0.382,-247.314,-66.528,36.499
-0.108,2.436,-0.621,-301.331,-56.702,65.308
-0.227,2.168,-0.620,-272.400,-33.081,78.796
-0.394,1.892,-0.597,-196.289,-13.245,87.158
-0.211,1.528,-0.574,-122.803,11.292,85.144
-0.074,1.131,-0.528,-64.148,29.663,77.271
-0.080,0.902,-0.416,-23.132,37.781,71.594
0.019,0.725,-0.279,-7.690,36.865,66.162
-0.043,0.763,-0.039,-2.380,36.194,55.603
0.023,0.685,0.108,9.644,44.800,37.231
0.070,0.604,0.166,21.667,49.194,16.724
0.126,0.605,0.221,29.724,43.457,-0.671
0.094,0.560,0.249,35.461,31.860,-13.550
0.043,0.544,0.178,29.419,17.639,-21.851
0.005,0.602,0.085,12.329,1.099,-25.452
-0.027,0.704,0.025,-8.057,-14.526,-26.794
-0.058,0.786,-0.050,-28.076,-22.888,-26.367
-0.106,0.825,-0.138,-44.678,-23.682,-22.461
-0.150,0.894,-0.196,-55.664,-19.043,-14.893
-0.168,0.973,-0.218,-56.702,-11.108,-7.507
-0.157,0.994,-0.215,-45.776,-2.502,-3.723
-0.142,0.994,-0.192,-26.550,5.859,-3.418
-0.127,0.962,-0.155,-5.737,12.329,-5.432
-0.115,0.931,-0.110,11.353,16.907,-8.789
-0.107,0.911,-0.052,22.034,18.982,-12.268
-0.125,0.883,-0.002,28.320,18.372,-14.587
-0.133,0.892,0.026,31.982,15.503,-15.137
-0.145,0.873,0.032,34.546,9.644,-15.869
-0.160,0.890,0.026,33.630,2.991,-16.663
-0.168,0.914,0.007,27.954,-1.465,-16.479
-0.177,0.924,-0.020,19.958,-3.540,-14.587
-0.175,0.928,-0.044,10.071,-4.211,-11.292
-0.173,0.934,-0.065,0.549,-5.249,-7.812
-0.175,0.950,-0.076,-5.676,-6.531,-5.249
-0.174,0.970,-0.089,-7.324,-7.507,-4.089
-0.174,0.962,-0.115,-5.249,-7.690,-3.723
-0.190,0.974,-0.123,-1.038,-7.812,-3.235
-0.190,0.979,-0.145,3.296,-6.653,-3.540
-0.201,0.973,-0.139,6.897,-5.554,-4.211
-0.211,0.964,-0.131,8.057,-3.418,-4.883
-0.208,0.965,-0.132,6.897,-1.038,-5.676
-0.198,0.982,-0.129,4.944,0.488,-6.531
-0.189,0.997,-0.124,3.723,1.099,-7.568
-0.189,1.003,-0.121,2.747,1.465,-8.240
-0.196,1.006,-0.119,2.319,1.282,-7.568
-0.197,1.006,-0.125,2.441,0.977,-6.470
-0.196,1.008,-0.131,2.380,0.610,-5.554
-0.192,1.008,-0.130,2.380,0.427,-4.944
-0.191,1.004,-0.130,2.930,0.854,-4.822
-0.183,0.994,-0.131,3.662,1.770,-4.761
-0.192,0.987,-0.130,4.028,2.808,-4.517
-0.187,0.998,-0.120,2.930,3.784,-3.967
-0.187,0.984,-0.105,1.465,4.822,-3.296
