aX,aY,aZ,gX,gY,gZ
0.209,0.910,-0.260,-14.709,0.427,2.380
0.197,0.920,-0.281,-13.611,1.465,2.502
0.202,0.934,-0.294,-11.169,3.784,1.831
0.205,0.946,-0.298,-7.324,5.371,0.671
0.198,0.958,-0.294,-2.258,5.371,-0.488
0.196,0.965,-0.294,3.235,5.676,-1.648
0.204,0.956,-0.297,7.324,6.775,-2.869
0.206,0.952,-0.292,9.705,8.484,-3.845
0.211,0.940,-0.288,11.475,9.644,-4.272
0.229,0.928,-0.271,12.573,9.460,-4.211
0.231,0.925,-0.256,11.475,7.874,-3.723
0.214,0.922,-0.238,9.338,6.042,-2.869
0.208,0.895,-0.233,6.470,5.432,-1.831
0.205,0.890,-0.225,3.296,6.165,-0.061
0.207,0.907,-0.221,0.854,7.568,1.648
0.208,0.931,-0.223,-0.671,9.644,3.052
0.207,0.949,-0.226,-0.610,11.597,3.540
0.207,0.944,-0.237,0.916,12.695,3.174
0.196,0.938,-0.235,3.662,12.390,2.380
0.193,0.944,-0.233,6.714,12.268,1.953
0.182,0.946,-0.218,9.399,12.634,0.488
0.182,0.934,-0.210,11.475,13.428,-1.953
0.194,0.913,-0.206,12.695,13.184,-4.089
0.208,0.896,-0.210,13.977,11.780,-5.310
0.205,0.874,-0.206,15.015,8.728,-6.775
0.192,0.876,-0.201,16.235,5.371,-7.324
0.183,0.881,-0.191,16.663,3.540,-6.958
0.176,0.886,-0.189,14.709,4.272,-5.981
0.177,0.895,-0.187,12.268,6.287,-4.150
0.183,0.911,-0.180,9.521,9.094,-1.038
0.196,0.918,-0.175,6.042,12.024,2.502
0.206,0.928,-0.176,2.502,13.123,4.578
0.206,0.923,-0.173,1.160,11.658,4.700
0.193,0.917,-0.172,1.709,9.033,3.235
0.187,0.905,-0.176,2.747,7.019,2.136
0.189,0.888,-0.181,3.357,5.554,0.732
0.186,0.893,-0.178,3.052,4.395,-0.488
0.190,0.891,-0.184,2.747,3.479,-2.441
0.186,0.897,-0.182,2.991,2.014,-4.456
0.171,0.893,-0.184,3.967,0.977,-6.409
0.156,0.898,-0.179,5.188,1.343,-7.996
0.160,0.900,-0.180,6.531,3.418,-8.484
0.169,0.898,-0.179,7.690,5.859,-8.301
0.170,0.914,-0.175,9.094,7.324,-7.874
0.169,0.921,-0.173,10.925,8.057,-8.484
0.173,0.909,-0.181,13.184,8.240,-10.193
0.176,0.896,-0.183,15.137,7.629,-12.451
0.175,0.870,-0.187,15.625,6.348,-14.954
0.169,0.864,-0.188,15.991,5.493,-17.212
0.181,0.867,-0.192,16.113,5.920,-19.287
0.196,0.877,-0.196,15.686,7.141,-21.973
0.204,0.897,-0.198,15.442,8.667,-24.658
0.213,0.902,-0.202,16.113,9.888,-27.893
0.214,0.893,-0.206,16.785,11.414,-30.518
0.229,0.905,-0.200,18.005,13.977,-30.823
0.254,0.903,-0.209,15.625,17.212,-30.701
0.278,0.911,-0.207,11.536,18.860,-29.297
0.292,0.925,-0.208,9.033,18.555,-26.184
0.308,0.945,-0.205,7.385,17.700,-21.362
0.315,0.950,-0.210,5.798,15.503,-16.113
0.314,0.962,-0.215,5.066,12.878,-9.949
0.299,0.976,-0.224,4.333,10.681,-4.456
0.283,0.982,-0.227,4.517,9.521,-0.366
0.275,0.978,-0.230,5.066,8.850,2.991
0.257,0.972,-0.231,6.165,8.301,4.700
0.249,0.971,-0.226,7.874,8.667,5.127
0.243,0.966,-0.217,9.644,9.460,4.700
0.243,0.961,-0.206,10.864,10.132,3.967
0.244,0.963,-0.196,12.451,10.803,3.784

1.988,0.354,-0.491,-93.506,-423.828,154.602
2.057,0.406,-0.623,-63.721,-417.175,137.695
2.039,0.395,-0.789,-36.072,-408.386,114.380
1.915,0.387,-0.929,-15.869,-397.400,88.928
1.715,0.391,-1.231,5.127,-377.747,65.796
1.485,0.346,-1.705,19.409,-355.286,46.936
1.453,0.253,-2.381,16.357,-342.285,32.837
1.291,0.561,-2.666,6.287,-327.332,17.822
0.208,0.928,-2.479,-24.048,-260.925,0.305
-0.305,1.408,-2.032,-74.463,-122.437,-0.366
-0.111,1.553,-1.512,-142.456,48.096,0.854
0.011,1.539,-1.144,-153.259,176.758,-0.977
0.082,1.958,-0.674,-91.797,249.268,-3.784
0.439,1.255,-0.758,36.072,285.706,-37.598
0.653,1.000,-1.026,137.146,268.982,-42.053
0.763,0.573,-0.988,174.438,178.223,-13.733
0.518,0.284,-0.734,174.438,56.641,38.696
0.209,0.246,-0.432,170.837,-24.719,87.158
0.004,0.318,-0.186,150.452,-52.734,105.347
-0.083,0.443,-0.079,130.310,-45.898,95.825
-0.082,0.511,-0.113,108.521,-22.888,63.599
-0.019,0.509,-0.193,70.557,0.061,21.667
0.061,0.585,-0.249,17.395,19.531,-13.672
0.137,0.734,-0.300,-26.733,35.156,-37.109
0.199,0.812,-0.329,-55.542,39.490,-48.828
0.244,0.924,-0.318,-68.909,32.227,-43.579
0.255,1.006,-0.320,-63.049,20.325,-24.353
0.221,1.021,-0.346,-47.607,7.385,-4.028
0.154,0.971,-0.354,-29.602,-4.822,9.033
0.109,0.918,-0.365,-9.399,-13.611,14.038
0.080,0.904,-0.366,7.141,-17.883,12.024
0.072,0.887,-0.346,17.944,-19.592,5.249
0.055,0.863,-0.319,23.193,-18.433,-2.502
0.058,0.869,-0.283,23.926,-14.648,-8.911
0.083,0.884,-0.247,22.766,-9.277,-13.428
0.118,0.893,-0.243,21.057,-4.272,-15.564
0.157,0.889,-0.257,17.456,-1.221,-15.991
0.166,0.898,-0.245,10.376,-0.916,-14.648
0.153,0.927,-0.225,2.930,-1.282,-11.719
0.153,0.941,-0.231,-0.671,-0.488,-8.728
0.145,0.956,-0.215,-4.395,-0.305,-5.981
0.133,0.960,-0.215,-7.263,-0.183,-3.967
0.138,0.975,-0.225,-7.202,0.061,-2.686
0.148,0.983,-0.241,-4.456,-1.648,-2.380
0.142,1.001,-0.243,-1.282,-5.127,-2.991
0.133,1.016,-0.230,2.075,-8.911,-3.845
0.148,0.979,-0.267,6.226,-10.986,-5.920
0.160,0.951,-0.300,7.263,-12.085,-7.812
0.164,0.962,-0.293,2.808,-12.329,-8.850
0.169,0.968,-0.299,0.244,-10.132,-9.705
0.166,0.965,-0.303,-0.732,-7.019,-10.071
0.160,0.968,-0.307,-1.892,-3.296,-9.033
0.158,0.969,-0.309,-1.770,1.465,-7.568
0.155,0.972,-0.299,-0.427,5.859,-6.470
0.158,0.985,-0.287,2.563,8.301,-5.859
0.174,0.987,-0.295,7.080,8.179,-6.104
0.179,0.986,-0.288,8.667,6.226,-7.080
0.190,0.979,-0.279,7.568,4.333,-7.751
0.207,0.973,-0.276,6.409,3.296,-7.141
0.219,0.969,-0.269,4.578,1.892,-5.066
0.210,0.982,-0.266,1.526,0.244,-3.052
0.197,0.980,-0.260,-0.916,-1.099,-1.465
0.171,0.911,-0.289,-2.380,-1.404,-1.038
0.154,0.914,-0.283,-6.958,0.183,-0.244
0.155,0.955,-0.282,-11.536,6.531,-0.366
0.165,0.959,-0.284,-15.442,14.648,-3.113
0.176,0.965,-0.302,-15.564,18.799,-5.066
0.180,0.969,-0.297,-15.991,18.555,-6.531
0.177,0.940,-0.318,-13.062,17.639,-7.385
0.165,0.918,-0.251,-15.930,17.029,-8.545
0.172,0.916,-0.259,-15.930,20.630,-9.094
0.187,0.880,-0.271,-19.531,23.926,-9.888
0.193,0.907,-0.245,-24.475,22.766,-7.324
0.187,0.912,-0.267,-24.658,20.020,-3.967
0.192,0.912,-0.253,-24.658,16.541,0.122
0.188,0.906,-0.287,-19.897,13.611,4.578
0.178,0.909,-0.320,-14.832,11.230,7.751
0.160,0.900,-0.315,-14.648,10.559,8.240
0.137,0.909,-0.296,-10.620,11.963,8.240
0.119,0.915,-0.283,-4.883,16.479,8.301
0.111,0.893,-0.283,-0.549,21.484,8.057
0.123,0.865,-0.301,1.831,24.353,7.019
0.144,0.869,-0.299,3.906,23.499,4.944
0.148,0.892,-0.288,6.409,19.592,1.831
0.145,0.893,-0.285,9.460,14.771,-2.197
0.142,0.878,-0.290,12.634,11.353,-5.676
0.146,0.885,-0.291,14.526,10.193,-7.996
0.160,0.885,-0.289,13.367,12.024,-9.155
0.168,0.901,-0.291,10.803,13.794,-8.484
0.177,0.907,-0.294,9.460,14.343,-6.775
0.171,0.909,-0.292,9.338,14.343,-4.883
0.165,0.899,-0.299,9.277,14.404,-3.601
0.153,0.901,-0.300,9.583,14.343,-2.625
0.148,0.898,-0.302,10.559,14.465,-2.686
0.133,0.888,-0.291,11.902,15.076,-3.662
0.129,0.889,-0.273,13.367,15.808,-4.578
0.135,0.878,-0.271,15.381,16.663,-6.348
0.141,0.882,-0.266,17.944,16.479,-8.667
0.138,0.894,-0.256,20.264,15.381,-11.292
0.143,0.877,-0.253,22.034,13.977,-14.465
0.154,0.860,-0.251,23.315,13.000,-16.907
0.160,0.867,-0.240,22.827,12.268,-17.578
0.179,0.895,-0.226,23.254,12.146,-16.052
0.189,0.907,-0.226,25.269,12.817,-12.939
0.189,0.930,-0.221,25.391,12.512,-7.507
0.207,0.937,-0.228,24.475,13.000,0.000
0.209,0.921,-0.239,21.301,13.672,8.850
0.192,0.922,-0.234,14.343,13.123,17.334
0.172,0.931,-0.238,8.240,13.367,23.315
0.155,0.936,-0.246,4.150,14.099,25.574
0.151,0.935,-0.249,0.916,13.611,24.963
0.140,0.931,-0.257,-0.183,12.390,21.912
0.126,0.917,-0.254,-1.038,9.827,17.456
0.131,0.924,-0.241,-1.099,6.714,12.573
0.128,0.937,-0.237,-0.488,4.761,6.958
0.126,0.943,-0.227,0.183,3.540,1.587
0.128,0.946,-0.225,2.197,3.113,-2.136
0.134,0.958,-0.222,3.662,3.235,-3.601
0.148,0.956,-0.229,4.639,3.479,-4.028

2.412,0.146,-0.515,-114.990,-410.767,88.013
2.594,0.210,-0.705,-84.106,-416.626,62.561
2.551,0.357,-0.912,-40.955,-426.147,32.349
2.243,0.451,-1.107,9.216,-432.129,-1.038
1.886,0.475,-1.382,48.828,-421.875,-24.536
1.545,0.261,-1.994,52.490,-401.184,-31.616
1.564,0.196,-2.499,24.109,-387.390,-23.804
0.725,0.548,-2.429,4.089,-348.999,-16.785
-0.353,1.167,-2.069,-26.306,-231.384,3.723
-0.404,1.522,-1.458,-74.951,-61.035,37.781
-0.282,1.465,-0.974,-170.898,110.291,58.655
-0.127,1.382,-0.831,-205.811,223.877,77.942
0.241,1.424,-0.591,-148.926,268.127,90.820
0.598,1.200,-0.558,-39.368,255.737,74.951
0.824,1.037,-0.805,57.739,187.500,45.837
0.785,0.886,-0.716,83.923,66.162,15.015
0.470,0.689,-0.325,79.712,-66.589,-5.188
0.184,0.546,0.124,117.249,-139.954,-5.005
0.040,0.496,-0.152,196.594,-127.563,1.038
0.003,0.441,-0.165,179.199,-110.657,4.089
0.048,0.498,-0.211,134.399,-82.520,3.967
0.154,0.615,-0.299,77.454,-52.307,-2.197
0.220,0.701,-0.377,16.541,-27.100,-13.733
0.215,0.784,-0.407,-39.001,-7.324,-26.733
0.196,0.907,-0.409,-82.214,10.315,-37.537
0.218,1.054,-0.386,-102.722,24.353,-47.302
0.257,1.143,-0.372,-98.694,30.212,-57.922
0.303,1.147,-0.406,-77.942,27.344,-66.650
0.341,1.006,-0.452,-49.561,13.672,-63.293
0.340,0.974,-0.466,-25.452,-6.836,-38.330
0.307,1.071,-0.422,-5.432,-23.376,-8.789
0.250,1.046,-0.399,11.230,-26.611,1.953
0.243,1.001,-0.375,23.071,-22.095,4.822
0.243,0.973,-0.346,31.189,-15.503,7.141
0.223,0.909,-0.299,32.593,-8.728,10.315
0.225,0.871,-0.273,29.602,-1.038,14.526
0.236,0.861,-0.261,23.071,6.226,17.151
0.227,0.892,-0.245,12.634,10.986,16.235
0.222,0.906,-0.240,4.272,12.817,10.803
0.227,0.927,-0.235,-1.099,12.329,3.723
0.234,0.963,-0.227,-3.601,10.864,-2.197
0.245,0.984,-0.208,-4.700,9.949,-4.700
0.263,0.980,-0.221,-4.333,9.399,-4.578
0.266,0.973,-0.223,-3.845,6.470,-2.197
0.246,0.963,-0.224,-3.357,2.014,1.587
0.237,0.935,-0.246,-3.296,-0.854,4.822
0.236,0.900,-0.261,-4.639,-2.625,7.202
0.235,0.901,-0.274,-6.409,-3.235,8.423
0.240,0.911,-0.288,-7.446,-3.052,8.240
0.230,0.914,-0.283,-6.775,-3.113,6.653
0.219,0.911,-0.282,-3.967,-2.319,5.310
0.215,0.913,-0.285,-0.671,-1.099,4.150
0.223,0.910,-0.290,1.892,0.061,2.502
0.223,0.901,-0.286,1.892,0.610,-0.183
0.216,0.896,-0.275,0.854,0.916,-3.418
0.236,0.895,-0.279,0.854,0.977,-5.615
0.244,0.892,-0.277,0.000,-0.610,-7.080
0.238,0.899,-0.251,-1.160,-2.441,-6.897
0.240,0.905,-0.258,-0.793,-2.563,-5.188
0.227,0.914,-0.257,-1.099,-2.197,-3.296
0.230,0.913,-0.268,-2.014,-0.610,-1.343
0.229,0.895,-0.281,-4.883,1.709,-0.061
0.238,0.893,-0.286,-8.728,3.723,0.305
0.233,0.901,-0.277,-12.146,5.127,0.183
0.231,0.905,-0.266,-15.442,6.897,-1.587
0.229,0.890,-0.262,-17.822,8.667,-4.333
0.230,0.890,-0.264,-18.188,10.315,-6.897
0.242,0.879,-0.272,-20.142,11.414,-10.498
0.247,0.878,-0.266,-23.865,11.536,-14.893
0.252,0.885,-0.285,-27.893,10.071,-19.226
0.246,0.862,-0.283,-32.654,7.690,-23.743
0.239,0.844,-0.281,-30.945,5.676,-24.658
0.228,0.840,-0.279,-31.860,5.066,-23.010
0.242,0.840,-0.296,-29.236,5.981,-17.151
0.262,0.858,-0.304,-23.132,6.897,-8.362
0.288,0.878,-0.335,-18.127,6.958,-1.221
0.278,0.897,-0.332,-14.404,5.432,4.333
0.252,0.907,-0.321,-10.071,3.113,8.179
0.244,0.900,-0.318,-4.272,1.831,10.681
0.227,0.891,-0.312,1.160,1.038,11.658
0.236,0.890,-0.327,5.920,0.305,10.498
0.249,0.877,-0.333,9.521,-1.282,7.019
0.247,0.883,-0.328,12.146,-3.479,2.747
0.249,0.895,-0.326,12.939,-4.944,-1.465
0.253,0.892,-0.328,12.390,-4.822,-4.517
0.249,0.888,-0.326,10.925,-3.967,-5.981
0.244,0.900,-0.328,9.705,-1.831,-5.737
0.253,0.889,-0.326,6.897,1.648,-4.700
0.256,0.890,-0.327,2.686,4.700,-3.479
0.257,0.896,-0.318,0.305,6.348,-1.648
0.258,0.911,-0.321,1.282,6.531,0.000
0.259,0.913,-0.325,4.028,4.822,0.610
0.256,0.906,-0.336,7.812,2.380,0.305
0.260,0.915,-0.345,11.475,0.488,0.061
0.257,0.920,-0.348,14.771,-0.244,-0.549
0.256,0.913,-0.345,17.517,0.244,-1.831
0.259,0.909,-0.354,19.165,1.953,-2.930
0.268,0.900,-0.350,18.738,3.967,-4.089
0.275,0.905,-0.338,17.761,4.944,-5.371
0.264,0.902,-0.326,16.907,4.761,-7.385
0.255,0.900,-0.305,17.090,3.723,-9.521
0.254,0.883,-0.299,18.860,2.747,-8.911
0.261,0.874,-0.302,20.630,1.221,-8.118
0.262,0.882,-0.302,20.569,-0.183,-5.859
0.261,0.870,-0.301,18.677,-1.831,-5.005
0.259,0.876,-0.300,16.479,-1.892,-3.418
0.254,0.878,-0.296,14.343,-1.038,-1.282
0.252,0.896,-0.287,12.146,1.099,0.793
0.252,0.907,-0.286,11.292,4.822,2.136
0.256,0.902,-0.289,10.986,8.301,2.625
0.256,0.898,-0.290,10.925,10.315,2.747
0.257,0.902,-0.276,10.986,10.559,2.502
0.257,0.901,-0.272,12.207,10.376,2.441
0.254,0.904,-0.272,14.648,9.766,1.953
0.262,0.909,-0.267,17.090,7.629,2.136
0.253,0.924,-0.248,19.531,4.333,2.258
0.247,0.925,-0.229,22.400,1.343,2.380
0.243,0.905,-0.233,25.452,-0.305,2.686
0.243,0.896,-0.216,25.391,-1.465,3.723

1.901,-0.420,-0.698,-285.645,-441.223,212.097
2.211,-0.349,-0.777,-257.690,-457.458,216.187
2.421,-0.242,-0.956,-215.698,-480.103,206.665
2.485,-0.072,-1.231,-155.090,-506.958,186.523
2.371,0.071,-1.417,-86.731,-538.086,153.198
2.230,0.253,-1.466,-14.893,-559.448,112.244
2.089,0.483,-2.346,64.880,-537.781,70.435
2.202,0.271,-3.566,57.922,-514.343,39.246
1.075,0.639,-3.568,52.063,-493.958,19.409
-1.303,1.476,-2.917,90.759,-316.833,37.903
-0.940,1.639,-1.850,165.405,-53.467,103.699
-0.330,1.622,-1.207,116.455,157.349,127.991
-0.005,1.511,-0.775,-21.057,295.349,143.616
0.160,1.287,-0.428,-140.747,375.000,173.645
0.396,1.136,-0.369,-115.112,397.461,177.246
0.673,0.950,-0.656,-25.757,338.928,135.925
0.835,0.830,-0.601,29.175,240.601,64.636
0.627,0.627,-0.375,-13.062,86.121,-0.977
0.335,0.590,0.212,-51.147,-74.280,-38.391
0.053,0.440,0.460,6.592,-151.001,-45.654
0.026,0.555,0.069,156.006,-122.681,-48.096
0.068,0.658,-0.133,146.240,-127.380,-41.809
0.095,0.603,-0.219,131.897,-118.896,-40.710
0.126,0.579,-0.335,99.792,-105.652,-38.025
0.145,0.660,-0.439,52.612,-83.740,-32.288
0.143,0.765,-0.481,-7.385,-54.199,-27.283
0.118,0.893,-0.449,-64.087,-21.973,-23.315
0.106,1.037,-0.368,-96.802,3.540,-23.865
0.141,1.149,-0.309,-98.511,22.949,-33.630
0.204,1.129,-0.307,-78.796,33.142,-55.298
0.261,1.100,-0.338,-50.781,29.785,-72.937
0.271,0.973,-0.370,-24.536,10.193,-77.332
0.251,0.879,-0.443,-3.296,-16.602,-60.852
0.235,0.949,-0.351,6.836,-44.373,-31.799
0.187,0.991,-0.315,23.865,-53.772,-14.526
0.171,0.919,-0.316,39.978,-48.706,-11.230
0.173,0.874,-0.238,43.701,-40.466,-9.155
0.177,0.880,-0.207,40.955,-24.048,-6.104
0.199,0.885,-0.199,33.386,-4.761,-2.563
0.223,0.926,-0.167,20.935,9.766,0.732
0.246,0.996,-0.152,10.193,19.653,0.549
0.258,1.004,-0.145,4.456,23.865,-3.113
0.273,0.996,-0.145,1.770,21.667,-6.042
0.278,0.973,-0.157,0.488,15.076,-6.470
0.284,0.969,-0.151,0.183,5.554,-5.005
0.271,0.967,-0.142,-1.465,-2.502,-3.479
0.265,0.965,-0.166,-2.319,-6.531,-1.831
0.272,0.954,-0.193,-3.296,-8.240,-0.916
0.272,0.943,-0.213,-5.615,-8.728,-0.732
0.255,0.956,-0.205,-8.728,-8.484,-0.671
0.248,0.968,-0.206,-9.338,-6.531,-0.793
0.246,0.977,-0.214,-7.751,-3.784,-1.343
0.250,0.969,-0.229,-4.944,-1.770,-1.709
0.259,0.973,-0.237,-1.343,-0.488,-1.526
0.264,0.981,-0.240,1.465,-0.244,-1.587
0.262,0.965,-0.236,2.441,0.366,-2.991
0.261,0.954,-0.221,1.648,1.404,-4.456
0.261,0.955,-0.234,0.793,3.845,-5.493
0.275,0.958,-0.253,-1.465,7.080,-6.775
0.289,0.971,-0.239,-4.211,7.446,-6.897
0.292,0.981,-0.220,-6.226,5.371,-6.897
0.284,0.987,-0.201,-5.066,3.235,-5.798
0.286,0.961,-0.199,-4.761,2.258,-5.005
0.277,0.946,-0.208,-5.920,2.563,-4.150
0.269,0.936,-0.210,-10.010,3.540,-3.479
0.275,0.952,-0.205,-13.794,6.836,-2.991
0.286,0.971,-0.202,-17.883,9.705,-3.357
0.276,0.956,-0.198,-21.118,10.986,-4.456
0.274,0.975,-0.210,-23.315,10.803,-5.310
0.278,0.948,-0.243,-27.039,10.742,-9.827
0.268,0.910,-0.240,-34.424,11.108,-16.968
0.263,0.915,-0.259,-36.499,12.512,-22.705
0.264,0.891,-0.265,-39.856,15.320,-27.527
0.255,0.860,-0.289,-39.124,18.188,-26.917
0.269,0.867,-0.261,-40.466,21.362,-20.325
0.290,0.878,-0.278,-30.762,21.362,-9.827
0.297,0.917,-0.277,-18.005,17.517,0.366
0.302,0.906,-0.277,-14.099,13.855,5.920
0.306,0.903,-0.262,-8.362,9.216,10.132
0.303,0.905,-0.257,-2.258,4.395,12.634
0.290,0.890,-0.260,2.625,0.244,12.878
0.275,0.888,-0.257,7.385,-2.991,11.902
0.274,0.890,-0.258,10.742,-3.906,10.986
0.265,0.876,-0.263,11.230,-3.967,10.559
0.256,0.864,-0.263,10.376,-3.723,10.925
0.246,0.879,-0.263,8.789,-2.563,11.414
0.247,0.882,-0.269,6.897,-0.854,10.986
0.251,0.880,-0.269,5.432,0.183,8.545
0.247,0.880,-0.273,4.944,0.671,5.493
0.245,0.884,-0.281,5.554,0.916,2.869
0.251,0.883,-0.287,7.202,1.160,0.854
0.252,0.889,-0.289,9.460,1.038,-0.183
0.254,0.885,-0.297,11.658,0.305,-0.732
0.254,0.876,-0.301,13.062,-0.549,-0.854
0.247,0.884,-0.290,13.733,-0.671,-0.366
0.259,0.886,-0.302,14.038,0.732,0.427
0.259,0.881,-0.297,12.451,1.343,1.282
0.261,0.883,-0.297,11.597,1.099,2.136
0.255,0.883,-0.291,11.658,0.732,2.380
0.243,0.880,-0.286,12.451,0.427,2.197
0.240,0.879,-0.288,14.221,0.549,1.587
0.234,0.870,-0.288,15.198,0.671,0.488
0.224,0.870,-0.278,14.587,1.526,-0.732
0.239,0.863,-0.279,14.099,3.235,-2.686
0.250,0.864,-0.286,14.099,5.127,-4.456
0.254,0.873,-0.269,13.977,5.493,-5.554
0.261,0.883,-0.266,14.771,5.493,-6.653
0.255,0.882,-0.265,16.357,5.493,-6.836
0.243,0.871,-0.253,16.602,4.944,-7.019
0.236,0.861,-0.237,15.686,5.127,-6.165
0.233,0.864,-0.242,14.160,6.165,-4.517
0.240,0.874,-0.234,11.780,6.775,-1.953
0.261,0.884,-0.224,10.315,6.470,-0.549
0.272,0.892,-0.231,10.498,5.249,0.244
0.274,0.903,-0.225,10.681,1.709,0.977
0.270,0.912,-0.223,12.451,-1.282,1.404
0.254,0.912,-0.221,14.771,-3.540,1.587
0.245,0.908,-0.209,16.235,-3.601,1.953
0.251,0.904,-0.217,16.785,-1.404,1.343

2.020,-0.078,-0.770,-95.581,-352.356,137.756
1.948,-0.044,-0.917,-75.195,-354.919,120.728
1.761,0.057,-1.057,-53.772,-351.990,100.952
1.564,0.233,-1.266,-30.212,-335.144,77.881
1.345,0.295,-1.487,-15.625,-310.120,52.246
1.164,0.186,-1.781,-12.878,-286.926,30.151
1.053,0.095,-2.144,-21.790,-269.836,18.921
0.964,0.315,-2.386,-35.034,-254.517,14.526
0.506,0.742,-2.345,-54.321,-217.163,7.446
-0.039,1.213,-1.996,-87.158,-134.583,-2.441
-0.123,1.386,-1.562,-122.498,-21.301,-10.620
0.023,1.347,-1.283,-125.854,71.594,-16.113
0.181,1.452,-1.070,-76.538,124.878,-5.676
0.326,1.433,-0.851,-4.822,140.015,9.583
0.463,1.281,-0.713,79.468,126.953,21.240
0.560,1.041,-0.706,150.513,95.093,28.931
0.566,0.720,-0.658,188.965,45.166,32.532
0.412,0.571,-0.471,198.242,-7.263,37.659
0.208,0.569,-0.290,190.979,-39.001,44.495
0.066,0.578,-0.214,173.767,-44.495,48.035
-0.011,0.557,-0.185,145.386,-38.391,42.969
0.003,0.571,-0.213,108.276,-27.771,28.870
0.080,0.648,-0.248,63.782,-16.052,10.010
0.145,0.713,-0.298,17.273,-4.700,-10.254
0.202,0.807,-0.351,-22.278,4.578,-26.733
0.238,0.924,-0.384,-49.866,9.644,-36.743
0.243,1.025,-0.406,-59.570,7.385,-40.588
0.229,1.064,-0.412,-58.105,3.052,-39.368
0.209,1.088,-0.414,-46.997,-1.404,-31.616
0.196,1.068,-0.431,-29.785,-2.625,-22.034
0.197,1.032,-0.437,-10.254,-1.221,-13.000
0.214,1.024,-0.464,7.874,2.014,-5.005
0.225,1.001,-0.452,23.071,3.845,-0.488
0.207,0.910,-0.429,32.471,4.761,1.953
0.195,0.872,-0.411,35.645,8.240,4.700
0.174,0.833,-0.378,32.227,14.404,7.141
0.172,0.839,-0.350,24.719,20.447,10.254
0.177,0.861,-0.313,15.381,24.902,10.986
0.180,0.883,-0.285,5.676,27.710,9.888
0.182,0.906,-0.266,-0.671,28.198,7.629
0.172,0.935,-0.246,-4.150,27.222,4.517
0.166,0.940,-0.229,-6.409,25.818,1.221
0.168,0.918,-0.229,-5.127,23.193,-0.427
0.163,0.905,-0.240,-2.258,19.165,0.610
0.173,0.904,-0.260,0.305,16.296,2.014
0.197,0.881,-0.291,-1.282,14.832,1.099
0.221,0.865,-0.321,-4.456,11.169,-1.099
0.221,0.892,-0.321,-6.531,3.906,-2.991
0.190,0.914,-0.314,-5.981,-1.648,-3.967
0.172,0.903,-0.320,-3.174,-2.686,-4.333
0.160,0.877,-0.349,0.244,-0.793,-4.089
0.151,0.879,-0.355,3.052,1.587,-3.479
0.149,0.890,-0.349,4.883,4.272,-3.540
0.155,0.890,-0.351,5.859,7.690,-4.822
0.166,0.887,-0.350,5.798,10.437,-7.202
0.186,0.896,-0.357,5.127,12.573,-9.827
0.212,0.888,-0.354,3.113,14.221,-12.817
0.219,0.915,-0.343,1.709,15.076,-14.160
0.224,0.959,-0.341,1.343,15.747,-15.259
0.229,0.948,-0.338,4.028,16.113,-17.029
0.218,0.930,-0.345,10.132,14.282,-17.334
0.199,0.937,-0.317,17.944,11.902,-14.771
0.197,0.907,-0.315,26.001,10.681,-12.207
0.188,0.875,-0.306,30.090,10.071,-9.521
0.176,0.855,-0.299,32.043,9.827,-6.531
0.185,0.853,-0.292,30.090,13.000,-5.066
0.208,0.879,-0.291,24.048,17.883,-7.019
0.211,0.910,-0.291,17.334,21.790,-11.658
0.224,0.903,-0.280,10.559,22.827,-16.907
0.227,0.903,-0.287,6.104,22.278,-16.418
0.232,0.933,-0.268,1.770,20.508,-9.766
0.236,0.953,-0.270,-0.549,19.043,-3.113
0.234,0.948,-0.272,-2.869,16.785,2.258
0.207,0.917,-0.263,-5.554,14.282,7.080
0.194,0.902,-0.267,-5.493,13.916,10.620
0.185,0.899,-0.272,-4.456,15.381,12.695
0.183,0.900,-0.279,-3.113,16.724,12.695
0.189,0.911,-0.278,-1.892,17.700,10.925
0.185,0.911,-0.275,-0.549,17.761,7.996
0.187,0.902,-0.276,1.343,16.968,4.517
0.193,0.900,-0.274,2.930,15.686,1.526
0.196,0.897,-0.284,4.822,13.123,-1.038
0.178,0.879,-0.252,2.808,10.315,-3.662
0.179,0.877,-0.276,5.981,8.972,-4.333
0.185,0.870,-0.288,6.226,9.216,-4.944
0.193,0.889,-0.295,4.150,10.254,-5.432
0.199,0.910,-0.295,3.296,12.085,-5.737
0.201,0.922,-0.299,3.174,14.465,-6.287
0.203,0.932,-0.298,4.211,16.663,-5.737
0.202,0.920,-0.288,5.920,18.005,-4.456
0.189,0.924,-0.283,8.362,17.822,-1.648
0.185,0.921,-0.278,11.353,16.968,1.282
0.175,0.893,-0.273,13.733,15.747,3.235
0.165,0.900,-0.267,15.991,13.367,4.578
0.169,0.901,-0.267,18.799,10.498,4.761
0.162,0.899,-0.262,22.217,7.019,3.357
0.159,0.891,-0.266,25.513,3.784,1.587
0.152,0.887,-0.261,27.710,1.526,-0.366
0.150,0.895,-0.255,27.771,1.160,-2.380
0.160,0.899,-0.253,26.123,2.625,-4.272
0.175,0.901,-0.256,23.437,4.028,-5.981
0.176,0.914,-0.243,20.142,4.211,-7.324
0.180,0.922,-0.234,17.700,4.822,-7.690
0.182,0.927,-0.238,16.296,6.470,-7.385
0.186,0.932,-0.243,14.771,7.446,-6.226
